debug2ewM6:debugSnVhw,initialized,0,,1636576706125
debug2ewM6:debugSnVhw,window_resize,0,"[1829, 1101]",1636576706125
debug2ewM6:debugSnVhw,focus,53825,off,1636576759950
debug2ewM6:debugSnVhw,focus,30117,on,1636576790067
debug2ewM6:debugSnVhw,focus,1761,off,1636576791828
